unique_agent_id,base_seed,persona_index,weekday,weekday_label,activity_type,hours,day_type
base3269_StudentPersona_02,3269,1,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_02,3269,1,4,Fri,sleep,9,weekday
base3269_StudentPersona_02,3269,1,4,Fri,social_time,3,weekday
base3269_StudentPersona_02,3269,1,4,Fri,wake_up,1,weekday
base3269_StudentPersona_02,3269,1,4,Fri,work,3,weekday
base3269_StudentPersona_02,3269,1,5,Sat,downtime,5,weekend
base3269_StudentPersona_02,3269,1,5,Sat,eat,3,weekend
base3269_StudentPersona_02,3269,1,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_02,3269,1,5,Sat,sleep,9,weekend
base3269_StudentPersona_02,3269,1,5,Sat,social_time,4,weekend
base3269_StudentPersona_02,3269,1,5,Sat,wake_up,1,weekend
base3269_StudentPersona_02,3269,1,6,Sun,downtime,6,weekend
base3269_StudentPersona_02,3269,1,6,Sun,eat,3,weekend
base3269_StudentPersona_02,3269,1,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_02,3269,1,6,Sun,sleep,9,weekend
base3269_StudentPersona_02,3269,1,6,Sun,social_time,3,weekend
base3269_StudentPersona_02,3269,1,6,Sun,wake_up,1,weekend
base3269_StudentPersona_03,3269,2,0,Mon,downtime,5,weekday
base3269_StudentPersona_03,3269,2,0,Mon,eat,3,weekday
base3269_StudentPersona_03,3269,2,0,Mon,sleep,9,weekday
base3269_StudentPersona_03,3269,2,0,Mon,wake_up,1,weekday
base3269_StudentPersona_03,3269,2,0,Mon,work,6,weekday
base3269_StudentPersona_03,3269,2,1,Tue,downtime,6,weekday
base3269_StudentPersona_03,3269,2,1,Tue,eat,3,weekday
base3269_StudentPersona_03,3269,2,1,Tue,sleep,9,weekday
base3269_StudentPersona_03,3269,2,1,Tue,wake_up,1,weekday
base3269_StudentPersona_03,3269,2,1,Tue,work,5,weekday
base3269_StudentPersona_03,3269,2,2,Wed,downtime,6,weekday
base3269_StudentPersona_03,3269,2,2,Wed,eat,3,weekday
base3269_StudentPersona_03,3269,2,2,Wed,sleep,9,weekday
base3269_StudentPersona_03,3269,2,2,Wed,wake_up,1,weekday
base3269_StudentPersona_03,3269,2,2,Wed,work,5,weekday
base3269_StudentPersona_03,3269,2,3,Thu,downtime,8,weekday
base3269_StudentPersona_03,3269,2,3,Thu,eat,3,weekday
base3269_StudentPersona_03,3269,2,3,Thu,sleep,8,weekday
base3269_StudentPersona_03,3269,2,3,Thu,wake_up,1,weekday
base3269_StudentPersona_03,3269,2,3,Thu,work,4,weekday
base3269_StudentPersona_03,3269,2,4,Fri,downtime,4,weekday
base3269_StudentPersona_03,3269,2,4,Fri,eat,3,weekday
base3269_StudentPersona_03,3269,2,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_03,3269,2,4,Fri,sleep,8,weekday
base3269_StudentPersona_03,3269,2,4,Fri,social_time,3,weekday
base3269_StudentPersona_03,3269,2,4,Fri,wake_up,1,weekday
base3269_StudentPersona_03,3269,2,4,Fri,work,3,weekday
base3269_StudentPersona_03,3269,2,5,Sat,downtime,4,weekend
base3269_StudentPersona_03,3269,2,5,Sat,eat,3,weekend
base3269_StudentPersona_03,3269,2,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_03,3269,2,5,Sat,sleep,11,weekend
base3269_StudentPersona_03,3269,2,5,Sat,social_time,3,weekend
base3269_StudentPersona_03,3269,2,5,Sat,wake_up,1,weekend
base3269_StudentPersona_03,3269,2,6,Sun,downtime,5,weekend
base3269_StudentPersona_03,3269,2,6,Sun,eat,3,weekend
base3269_StudentPersona_03,3269,2,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_03,3269,2,6,Sun,sleep,9,weekend
base3269_StudentPersona_03,3269,2,6,Sun,social_time,4,weekend
base3269_StudentPersona_03,3269,2,6,Sun,wake_up,1,weekend
base3269_StudentPersona_04,3269,3,0,Mon,downtime,7,weekday
base3269_StudentPersona_04,3269,3,0,Mon,eat,3,weekday
base3269_StudentPersona_04,3269,3,0,Mon,sleep,8,weekday
base3269_StudentPersona_04,3269,3,0,Mon,wake_up,1,weekday
base3269_StudentPersona_04,3269,3,0,Mon,work,5,weekday
base3269_StudentPersona_04,3269,3,1,Tue,downtime,7,weekday
base3269_StudentPersona_04,3269,3,1,Tue,eat,3,weekday
base3269_StudentPersona_04,3269,3,1,Tue,sleep,8,weekday
base3269_StudentPersona_04,3269,3,1,Tue,wake_up,1,weekday
base3269_StudentPersona_04,3269,3,1,Tue,work,5,weekday
base3269_StudentPersona_04,3269,3,2,Wed,downtime,5,weekday
base3269_StudentPersona_04,3269,3,2,Wed,eat,3,weekday
base3269_StudentPersona_04,3269,3,2,Wed,sleep,9,weekday
base3269_StudentPersona_04,3269,3,2,Wed,wake_up,1,weekday
base3269_StudentPersona_04,3269,3,2,Wed,work,6,weekday
base3269_StudentPersona_04,3269,3,3,Thu,downtime,7,weekday
base3269_StudentPersona_04,3269,3,3,Thu,eat,3,weekday
base3269_StudentPersona_04,3269,3,3,Thu,sleep,9,weekday
base3269_StudentPersona_04,3269,3,3,Thu,wake_up,1,weekday
base3269_StudentPersona_04,3269,3,3,Thu,work,4,weekday
base3269_StudentPersona_04,3269,3,4,Fri,downtime,3,weekday
base3269_StudentPersona_04,3269,3,4,Fri,eat,3,weekday
base3269_StudentPersona_04,3269,3,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_04,3269,3,4,Fri,sleep,9,weekday
base3269_StudentPersona_04,3269,3,4,Fri,social_time,3,weekday
base3269_StudentPersona_04,3269,3,4,Fri,wake_up,1,weekday
base3269_StudentPersona_04,3269,3,4,Fri,work,3,weekday
base3269_StudentPersona_04,3269,3,5,Sat,downtime,6,weekend
base3269_StudentPersona_04,3269,3,5,Sat,eat,3,weekend
base3269_StudentPersona_04,3269,3,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_04,3269,3,5,Sat,sleep,9,weekend
base3269_StudentPersona_04,3269,3,5,Sat,social_time,3,weekend
base3269_StudentPersona_04,3269,3,5,Sat,wake_up,1,weekend
base3269_StudentPersona_04,3269,3,6,Sun,downtime,4,weekend
base3269_StudentPersona_04,3269,3,6,Sun,eat,3,weekend
base3269_StudentPersona_04,3269,3,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_04,3269,3,6,Sun,sleep,10,weekend
base3269_StudentPersona_04,3269,3,6,Sun,social_time,4,weekend
base3269_StudentPersona_04,3269,3,6,Sun,wake_up,1,weekend
base3269_StudentPersona_05,3269,4,0,Mon,downtime,7,weekday
base3269_StudentPersona_05,3269,4,0,Mon,eat,3,weekday
base3269_StudentPersona_05,3269,4,0,Mon,sleep,8,weekday
base3269_StudentPersona_05,3269,4,0,Mon,wake_up,1,weekday
base3269_StudentPersona_05,3269,4,0,Mon,work,5,weekday
base3269_StudentPersona_05,3269,4,1,Tue,downtime,6,weekday
base3269_StudentPersona_05,3269,4,1,Tue,eat,3,weekday
base3269_StudentPersona_05,3269,4,1,Tue,sleep,8,weekday
base3269_StudentPersona_05,3269,4,1,Tue,wake_up,1,weekday
base3269_StudentPersona_05,3269,4,1,Tue,work,6,weekday
base3269_StudentPersona_05,3269,4,2,Wed,downtime,6,weekday
base3269_StudentPersona_05,3269,4,2,Wed,eat,3,weekday
base3269_StudentPersona_05,3269,4,2,Wed,sleep,8,weekday
base3269_StudentPersona_05,3269,4,2,Wed,wake_up,1,weekday
base3269_StudentPersona_05,3269,4,2,Wed,work,6,weekday
base3269_StudentPersona_05,3269,4,3,Thu,downtime,8,weekday
base3269_StudentPersona_05,3269,4,3,Thu,eat,3,weekday
base3269_StudentPersona_05,3269,4,3,Thu,sleep,8,weekday
base3269_StudentPersona_05,3269,4,3,Thu,wake_up,1,weekday
base3269_StudentPersona_05,3269,4,3,Thu,work,4,weekday
base3269_StudentPersona_05,3269,4,4,Fri,downtime,3,weekday
base3269_StudentPersona_05,3269,4,4,Fri,eat,3,weekday
base3269_StudentPersona_05,3269,4,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_05,3269,4,4,Fri,sleep,8,weekday
base3269_StudentPersona_05,3269,4,4,Fri,social_time,4,weekday
base3269_StudentPersona_05,3269,4,4,Fri,wake_up,1,weekday
base3269_StudentPersona_05,3269,4,4,Fri,work,3,weekday
base3269_StudentPersona_05,3269,4,5,Sat,downtime,5,weekend
base3269_StudentPersona_05,3269,4,5,Sat,eat,3,weekend
base3269_StudentPersona_05,3269,4,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_05,3269,4,5,Sat,sleep,10,weekend
base3269_StudentPersona_05,3269,4,5,Sat,social_time,3,weekend
base3269_StudentPersona_05,3269,4,5,Sat,wake_up,1,weekend
base3269_StudentPersona_05,3269,4,6,Sun,downtime,6,weekend
base3269_StudentPersona_05,3269,4,6,Sun,eat,3,weekend
base3269_StudentPersona_05,3269,4,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_05,3269,4,6,Sun,sleep,9,weekend
base3269_StudentPersona_05,3269,4,6,Sun,social_time,3,weekend
base3269_StudentPersona_05,3269,4,6,Sun,wake_up,1,weekend
base3269_StudentPersona_06,3269,5,0,Mon,downtime,5,weekday
base3269_StudentPersona_06,3269,5,0,Mon,eat,3,weekday
base3269_StudentPersona_06,3269,5,0,Mon,sleep,9,weekday
base3269_StudentPersona_06,3269,5,0,Mon,wake_up,1,weekday
base3269_StudentPersona_06,3269,5,0,Mon,work,6,weekday
base3269_StudentPersona_06,3269,5,1,Tue,downtime,7,weekday
base3269_StudentPersona_06,3269,5,1,Tue,eat,3,weekday
base3269_StudentPersona_06,3269,5,1,Tue,sleep,8,weekday
base3269_StudentPersona_06,3269,5,1,Tue,wake_up,1,weekday
base3269_StudentPersona_06,3269,5,1,Tue,work,5,weekday
base3269_StudentPersona_06,3269,5,2,Wed,downtime,6,weekday
base3269_StudentPersona_06,3269,5,2,Wed,eat,3,weekday
base3269_StudentPersona_06,3269,5,2,Wed,sleep,9,weekday
base3269_StudentPersona_06,3269,5,2,Wed,wake_up,1,weekday
base3269_StudentPersona_06,3269,5,2,Wed,work,5,weekday
base3269_StudentPersona_06,3269,5,3,Thu,downtime,8,weekday
base3269_StudentPersona_06,3269,5,3,Thu,eat,3,weekday
base3269_StudentPersona_06,3269,5,3,Thu,sleep,8,weekday
base3269_StudentPersona_06,3269,5,3,Thu,wake_up,1,weekday
base3269_StudentPersona_06,3269,5,3,Thu,work,4,weekday
base3269_StudentPersona_06,3269,5,4,Fri,downtime,3,weekday
base3269_StudentPersona_06,3269,5,4,Fri,eat,3,weekday
base3269_StudentPersona_06,3269,5,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_06,3269,5,4,Fri,sleep,9,weekday
base3269_StudentPersona_06,3269,5,4,Fri,social_time,3,weekday
base3269_StudentPersona_06,3269,5,4,Fri,wake_up,1,weekday
base3269_StudentPersona_06,3269,5,4,Fri,work,3,weekday
base3269_StudentPersona_06,3269,5,5,Sat,downtime,4,weekend
base3269_StudentPersona_06,3269,5,5,Sat,eat,3,weekend
base3269_StudentPersona_06,3269,5,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_06,3269,5,5,Sat,sleep,10,weekend
base3269_StudentPersona_06,3269,5,5,Sat,social_time,4,weekend
base3269_StudentPersona_06,3269,5,5,Sat,wake_up,1,weekend
base3269_StudentPersona_06,3269,5,6,Sun,downtime,5,weekend
base3269_StudentPersona_06,3269,5,6,Sun,eat,3,weekend
base3269_StudentPersona_06,3269,5,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_06,3269,5,6,Sun,sleep,10,weekend
base3269_StudentPersona_06,3269,5,6,Sun,social_time,3,weekend
base3269_StudentPersona_06,3269,5,6,Sun,wake_up,1,weekend
base3269_StudentPersona_07,3269,6,0,Mon,downtime,5,weekday
base3269_StudentPersona_07,3269,6,0,Mon,eat,3,weekday
base3269_StudentPersona_07,3269,6,0,Mon,sleep,9,weekday
base3269_StudentPersona_07,3269,6,0,Mon,wake_up,1,weekday
base3269_StudentPersona_07,3269,6,0,Mon,work,6,weekday
base3269_StudentPersona_07,3269,6,1,Tue,downtime,5,weekday
base3269_StudentPersona_07,3269,6,1,Tue,eat,3,weekday
base3269_StudentPersona_07,3269,6,1,Tue,sleep,9,weekday
base3269_StudentPersona_07,3269,6,1,Tue,wake_up,1,weekday
base3269_StudentPersona_07,3269,6,1,Tue,work,6,weekday
base3269_StudentPersona_07,3269,6,2,Wed,downtime,6,weekday
base3269_StudentPersona_07,3269,6,2,Wed,eat,3,weekday
base3269_StudentPersona_07,3269,6,2,Wed,sleep,9,weekday
base3269_StudentPersona_07,3269,6,2,Wed,wake_up,1,weekday
base3269_StudentPersona_07,3269,6,2,Wed,work,5,weekday
base3269_StudentPersona_07,3269,6,3,Thu,downtime,7,weekday
base3269_StudentPersona_07,3269,6,3,Thu,eat,3,weekday
base3269_StudentPersona_07,3269,6,3,Thu,sleep,9,weekday
base3269_StudentPersona_07,3269,6,3,Thu,wake_up,1,weekday
base3269_StudentPersona_07,3269,6,3,Thu,work,4,weekday
base3269_StudentPersona_07,3269,6,4,Fri,downtime,3,weekday
base3269_StudentPersona_07,3269,6,4,Fri,eat,3,weekday
base3269_StudentPersona_07,3269,6,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_07,3269,6,4,Fri,sleep,8,weekday
base3269_StudentPersona_07,3269,6,4,Fri,social_time,4,weekday
base3269_StudentPersona_07,3269,6,4,Fri,wake_up,1,weekday
base3269_StudentPersona_07,3269,6,4,Fri,work,3,weekday
base3269_StudentPersona_07,3269,6,5,Sat,downtime,5,weekend
base3269_StudentPersona_07,3269,6,5,Sat,eat,3,weekend
base3269_StudentPersona_07,3269,6,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_07,3269,6,5,Sat,sleep,10,weekend
base3269_StudentPersona_07,3269,6,5,Sat,social_time,3,weekend
base3269_StudentPersona_07,3269,6,5,Sat,wake_up,1,weekend
base3269_StudentPersona_07,3269,6,6,Sun,downtime,5,weekend
base3269_StudentPersona_07,3269,6,6,Sun,eat,3,weekend
base3269_StudentPersona_07,3269,6,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_07,3269,6,6,Sun,sleep,10,weekend
base3269_StudentPersona_07,3269,6,6,Sun,social_time,3,weekend
base3269_StudentPersona_07,3269,6,6,Sun,wake_up,1,weekend
base3269_StudentPersona_08,3269,7,0,Mon,downtime,6,weekday
base3269_StudentPersona_08,3269,7,0,Mon,eat,3,weekday
base3269_StudentPersona_08,3269,7,0,Mon,sleep,9,weekday
base3269_StudentPersona_08,3269,7,0,Mon,wake_up,1,weekday
base3269_StudentPersona_08,3269,7,0,Mon,work,5,weekday
base3269_StudentPersona_08,3269,7,1,Tue,downtime,7,weekday
base3269_StudentPersona_08,3269,7,1,Tue,eat,3,weekday
base3269_StudentPersona_08,3269,7,1,Tue,sleep,8,weekday
base3269_StudentPersona_08,3269,7,1,Tue,wake_up,1,weekday
base3269_StudentPersona_08,3269,7,1,Tue,work,5,weekday
base3269_StudentPersona_08,3269,7,2,Wed,downtime,5,weekday
base3269_StudentPersona_08,3269,7,2,Wed,eat,3,weekday
base3269_StudentPersona_08,3269,7,2,Wed,sleep,9,weekday
base3269_StudentPersona_08,3269,7,2,Wed,wake_up,1,weekday
base3269_StudentPersona_08,3269,7,2,Wed,work,6,weekday
base3269_StudentPersona_08,3269,7,3,Thu,downtime,7,weekday
base3269_StudentPersona_08,3269,7,3,Thu,eat,3,weekday
base3269_StudentPersona_08,3269,7,3,Thu,sleep,9,weekday
base3269_StudentPersona_08,3269,7,3,Thu,wake_up,1,weekday
base3269_StudentPersona_08,3269,7,3,Thu,work,4,weekday
base3269_StudentPersona_08,3269,7,4,Fri,downtime,3,weekday
base3269_StudentPersona_08,3269,7,4,Fri,eat,3,weekday
base3269_StudentPersona_08,3269,7,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_08,3269,7,4,Fri,sleep,9,weekday
base3269_StudentPersona_08,3269,7,4,Fri,social_time,3,weekday
base3269_StudentPersona_08,3269,7,4,Fri,wake_up,1,weekday
base3269_StudentPersona_08,3269,7,4,Fri,work,3,weekday
base3269_StudentPersona_08,3269,7,5,Sat,downtime,3,weekend
base3269_StudentPersona_08,3269,7,5,Sat,eat,3,weekend
base3269_StudentPersona_08,3269,7,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_08,3269,7,5,Sat,sleep,11,weekend
base3269_StudentPersona_08,3269,7,5,Sat,social_time,4,weekend
base3269_StudentPersona_08,3269,7,5,Sat,wake_up,1,weekend
base3269_StudentPersona_08,3269,7,6,Sun,downtime,4,weekend
base3269_StudentPersona_08,3269,7,6,Sun,eat,3,weekend
base3269_StudentPersona_08,3269,7,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_08,3269,7,6,Sun,sleep,11,weekend
base3269_StudentPersona_08,3269,7,6,Sun,social_time,3,weekend
base3269_StudentPersona_08,3269,7,6,Sun,wake_up,1,weekend
base3269_StudentPersona_09,3269,8,0,Mon,downtime,7,weekday
base3269_StudentPersona_09,3269,8,0,Mon,eat,3,weekday
base3269_StudentPersona_09,3269,8,0,Mon,sleep,8,weekday
base3269_StudentPersona_09,3269,8,0,Mon,wake_up,1,weekday
base3269_StudentPersona_09,3269,8,0,Mon,work,5,weekday
base3269_StudentPersona_09,3269,8,1,Tue,downtime,5,weekday
base3269_StudentPersona_09,3269,8,1,Tue,eat,3,weekday
base3269_StudentPersona_09,3269,8,1,Tue,sleep,9,weekday
base3269_StudentPersona_09,3269,8,1,Tue,wake_up,1,weekday
base3269_StudentPersona_09,3269,8,1,Tue,work,6,weekday
base3269_StudentPersona_09,3269,8,2,Wed,downtime,5,weekday
base3269_StudentPersona_09,3269,8,2,Wed,eat,3,weekday
base3269_StudentPersona_09,3269,8,2,Wed,sleep,9,weekday
base3269_StudentPersona_09,3269,8,2,Wed,wake_up,1,weekday
base3269_StudentPersona_09,3269,8,2,Wed,work,6,weekday
base3269_StudentPersona_09,3269,8,3,Thu,downtime,8,weekday
base3269_StudentPersona_09,3269,8,3,Thu,eat,3,weekday
base3269_StudentPersona_09,3269,8,3,Thu,sleep,8,weekday
base3269_StudentPersona_09,3269,8,3,Thu,wake_up,1,weekday
base3269_StudentPersona_09,3269,8,3,Thu,work,4,weekday
base3269_StudentPersona_09,3269,8,4,Fri,downtime,3,weekday
base3269_StudentPersona_09,3269,8,4,Fri,eat,3,weekday
base3269_StudentPersona_09,3269,8,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_09,3269,8,4,Fri,sleep,8,weekday
base3269_StudentPersona_09,3269,8,4,Fri,social_time,4,weekday
base3269_StudentPersona_09,3269,8,4,Fri,wake_up,1,weekday
base3269_StudentPersona_09,3269,8,4,Fri,work,3,weekday
base3269_StudentPersona_09,3269,8,5,Sat,downtime,4,weekend
base3269_StudentPersona_09,3269,8,5,Sat,eat,3,weekend
base3269_StudentPersona_09,3269,8,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_09,3269,8,5,Sat,sleep,11,weekend
base3269_StudentPersona_09,3269,8,5,Sat,social_time,3,weekend
base3269_StudentPersona_09,3269,8,5,Sat,wake_up,1,weekend
base3269_StudentPersona_09,3269,8,6,Sun,downtime,5,weekend
base3269_StudentPersona_09,3269,8,6,Sun,eat,3,weekend
base3269_StudentPersona_09,3269,8,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_09,3269,8,6,Sun,sleep,10,weekend
base3269_StudentPersona_09,3269,8,6,Sun,social_time,3,weekend
base3269_StudentPersona_09,3269,8,6,Sun,wake_up,1,weekend
base3269_StudentPersona_10,3269,9,0,Mon,downtime,5,weekday
base3269_StudentPersona_10,3269,9,0,Mon,eat,3,weekday
base3269_StudentPersona_10,3269,9,0,Mon,sleep,9,weekday
base3269_StudentPersona_10,3269,9,0,Mon,wake_up,1,weekday
base3269_StudentPersona_10,3269,9,0,Mon,work,6,weekday
base3269_StudentPersona_10,3269,9,1,Tue,downtime,7,weekday
base3269_StudentPersona_10,3269,9,1,Tue,eat,3,weekday
base3269_StudentPersona_10,3269,9,1,Tue,sleep,8,weekday
base3269_StudentPersona_10,3269,9,1,Tue,wake_up,1,weekday
base3269_StudentPersona_10,3269,9,1,Tue,work,5,weekday
base3269_StudentPersona_10,3269,9,2,Wed,downtime,7,weekday
base3269_StudentPersona_10,3269,9,2,Wed,eat,3,weekday
base3269_StudentPersona_10,3269,9,2,Wed,sleep,8,weekday
base3269_StudentPersona_10,3269,9,2,Wed,wake_up,1,weekday
base3269_StudentPersona_10,3269,9,2,Wed,work,5,weekday
base3269_StudentPersona_10,3269,9,3,Thu,downtime,8,weekday
base3269_StudentPersona_10,3269,9,3,Thu,eat,3,weekday
base3269_StudentPersona_10,3269,9,3,Thu,sleep,8,weekday
base3269_StudentPersona_10,3269,9,3,Thu,wake_up,1,weekday
base3269_StudentPersona_10,3269,9,3,Thu,work,4,weekday
base3269_StudentPersona_10,3269,9,4,Fri,downtime,3,weekday
base3269_StudentPersona_10,3269,9,4,Fri,eat,3,weekday
base3269_StudentPersona_10,3269,9,4,Fri,physical_activity,2,weekday
base3269_StudentPersona_10,3269,9,4,Fri,sleep,9,weekday
base3269_StudentPersona_10,3269,9,4,Fri,social_time,3,weekday
base3269_StudentPersona_10,3269,9,4,Fri,wake_up,1,weekday
base3269_StudentPersona_10,3269,9,4,Fri,work,3,weekday
base3269_StudentPersona_10,3269,9,5,Sat,downtime,6,weekend
base3269_StudentPersona_10,3269,9,5,Sat,eat,3,weekend
base3269_StudentPersona_10,3269,9,5,Sat,physical_activity,2,weekend
base3269_StudentPersona_10,3269,9,5,Sat,sleep,9,weekend
base3269_StudentPersona_10,3269,9,5,Sat,social_time,3,weekend
base3269_StudentPersona_10,3269,9,5,Sat,wake_up,1,weekend
base3269_StudentPersona_10,3269,9,6,Sun,downtime,3,weekend
base3269_StudentPersona_10,3269,9,6,Sun,eat,3,weekend
base3269_StudentPersona_10,3269,9,6,Sun,physical_activity,2,weekend
base3269_StudentPersona_10,3269,9,6,Sun,sleep,11,weekend
base3269_StudentPersona_10,3269,9,6,Sun,social_time,4,weekend
base3269_StudentPersona_10,3269,9,6,Sun,wake_up,1,weekend
base3270_StudentPersona_01,3270,0,0,Mon,downtime,5,weekday
base3270_StudentPersona_01,3270,0,0,Mon,eat,3,weekday
base3270_StudentPersona_01,3270,0,0,Mon,sleep,9,weekday
base3270_StudentPersona_01,3270,0,0,Mon,wake_up,1,weekday
base3270_StudentPersona_01,3270,0,0,Mon,work,6,weekday
base3270_StudentPersona_01,3270,0,1,Tue,downtime,7,weekday
base3270_StudentPersona_01,3270,0,1,Tue,eat,3,weekday
base3270_StudentPersona_01,3270,0,1,Tue,sleep,8,weekday
base3270_StudentPersona_01,3270,0,1,Tue,wake_up,1,weekday
base3270_StudentPersona_01,3270,0,1,Tue,work,5,weekday
base3270_StudentPersona_01,3270,0,2,Wed,downtime,7,weekday
base3270_StudentPersona_01,3270,0,2,Wed,eat,3,weekday
base3270_StudentPersona_01,3270,0,2,Wed,sleep,8,weekday
base3270_StudentPersona_01,3270,0,2,Wed,wake_up,1,weekday
base3270_StudentPersona_01,3270,0,2,Wed,work,5,weekday
base3270_StudentPersona_01,3270,0,3,Thu,downtime,8,weekday
base3270_StudentPersona_01,3270,0,3,Thu,eat,3,weekday
base3270_StudentPersona_01,3270,0,3,Thu,sleep,8,weekday
base3270_StudentPersona_01,3270,0,3,Thu,wake_up,1,weekday
base3270_StudentPersona_01,3270,0,3,Thu,work,4,weekday
base3270_StudentPersona_01,3270,0,4,Fri,downtime,3,weekday
base3270_StudentPersona_01,3270,0,4,Fri,eat,3,weekday
base3270_StudentPersona_01,3270,0,4,Fri,physical_activity,2,weekday
base3270_StudentPersona_01,3270,0,4,Fri,sleep,9,weekday
base3270_StudentPersona_01,3270,0,4,Fri,social_time,3,weekday
base3270_StudentPersona_01,3270,0,4,Fri,wake_up,1,weekday
base3270_StudentPersona_01,3270,0,4,Fri,work,3,weekday
base3270_StudentPersona_01,3270,0,5,Sat,downtime,4,weekend
base3270_StudentPersona_01,3270,0,5,Sat,eat,3,weekend
base3270_StudentPersona_01,3270,0,5,Sat,physical_activity,2,weekend
base3270_StudentPersona_01,3270,0,5,Sat,sleep,11,weekend
base3270_StudentPersona_01,3270,0,5,Sat,social_time,3,weekend
base3270_StudentPersona_01,3270,0,5,Sat,wake_up,1,weekend
base3270_StudentPersona_01,3270,0,6,Sun,downtime,4,weekend
base3270_StudentPersona_01,3270,0,6,Sun,eat,3,weekend
base3270_StudentPersona_01,3270,0,6,Sun,physical_activity,2,weekend
base3270_StudentPersona_01,3270,0,6,Sun,sleep,10,weekend
base3270_StudentPersona_01,3270,0,6,Sun,social_time,4,weekend
